x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.1,2014-06-01 0:00,NU,2014,6,1,3.2,,0.6,,5.8,,16.9,,,M,,M,,,15,,50,,0,,14.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.2,2014-06-02 0:00,NU,2014,6,2,-0.7,,-2.8,,1.5,,1.4,,,M,,M,,,34,,67,,0,,18.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.3,2014-06-03 0:00,NU,2014,6,3,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.4,2014-06-04 0:00,NU,2014,6,4,2.7,,0.1,,5.3,,12.7,,,M,,M,,,15,,39,,0,,15.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.5,2014-06-05 0:00,NU,2014,6,5,1.1,,-0.9,,3.1,,0,,,M,,M,,,26,,50,,0,,16.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.6,2014-06-06 0:00,NU,2014,6,6,3.7,,1.1,,6.2,,0,,,M,,M,,,0,,0,,0,,14.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.7,2014-06-07 0:00,NU,2014,6,7,3.7,,1.7,,5.7,,0,,,M,,M,,,16,,33,,0,,14.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.8,2014-06-08 0:00,NU,2014,6,8,1.7,,0.6,,2.8,,9.1,,,M,,M,,,15,,52,,0,,16.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.9,2014-06-09 0:00,NU,2014,6,9,2.7,,0.5,,4.9,,3.3,,,M,,M,,,14,,43,,0,,15.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.10,2014-06-10 0:00,NU,2014,6,10,4.8,,1.7,,7.9,,0,,,M,,M,,,0,,0,,0,,13.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.11,2014-06-11 0:00,NU,2014,6,11,5,,0.4,,9.6,,0,,,M,,M,,,0,,0,,0,,13,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.12,2014-06-12 0:00,NU,2014,6,12,3.6,,1.5,,5.6,,2.4,,,M,,M,,,15,,46,,0,,14.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.13,2014-06-13 0:00,NU,2014,6,13,2.9,,1.4,,4.4,,0.3,,,M,,M,,,16,,46,,0,,15.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.14,2014-06-14 0:00,NU,2014,6,14,2.9,,1.2,,4.6,,5.2,,,M,,M,,,14,,63,,0,,15.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.15,2014-06-15 0:00,NU,2014,6,15,3.2,,1.1,,5.3,,0.7,,,M,,M,,,15,,35,,0,,14.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.16,2014-06-16 0:00,NU,2014,6,16,3.6,,1,,6.1,,6.5,,,M,,M,,,30,,33,,0,,14.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.17,2014-06-17 0:00,NU,2014,6,17,1.9,,0.4,,3.4,,0.4,,,M,,M,,,0,,0,,0,,16.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.18,2014-06-18 0:00,NU,2014,6,18,4.3,,0.5,,8.1,,0.4,,,M,,M,,,0,,0,,0,,13.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.19,2014-06-19 0:00,NU,2014,6,19,5.8,,2.3,,9.3,,0,,,M,,M,,,0,,0,,0,,12.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.20,2014-06-20 0:00,NU,2014,6,20,6.6,,2.1,,11.1,,0,,,M,,M,,,0,,0,,0,,11.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.21,2014-06-21 0:00,NU,2014,6,21,7.6,,3.5,,11.6,,0.2,,,M,,M,,,0,,0,,0,,10.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.22,2014-06-22 0:00,NU,2014,6,22,5.6,,2.9,,8.3,,11.9,,,M,,M,,,0,,0,,0,,12.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.23,2014-06-23 0:00,NU,2014,6,23,5.2,,2,,8.3,,1.5,,,M,,M,,,0,,0,,0,,12.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.24,2014-06-24 0:00,NU,2014,6,24,5.6,,3,,8.1,,0.2,,,M,,M,,,33,,46,,0,,12.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.25,2014-06-25 0:00,NU,2014,6,25,5.1,,2.6,,7.5,,0,,,M,,M,,,33,,46,,0,,12.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.26,2014-06-26 0:00,NU,2014,6,26,6.8,,2.9,,10.6,,0.2,,,M,,M,,,33,,33,,0,,11.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.27,2014-06-27 0:00,NU,2014,6,27,7.4,,2.8,,11.9,,0,,,M,,M,,,26,,52,,0,,10.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.28,2014-06-28 0:00,NU,2014,6,28,8,,2.6,,13.4,,0,,,M,,M,,,32,,61,,0,,10,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.29,2014-06-29 0:00,NU,2014,6,29,8.5,,2.1,,14.9,,0,,,M,,M,,,0,,0,,0,,9.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.6.30,2014-06-30 0:00,NU,2014,6,30,9.2,,2.4,,15.9,,0,,,M,,M,,,14,,37,,0,,8.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.1,2014-07-01 0:00,NU,2014,7,1,5.1,,1.9,,8.3,,0,,,M,,M,,,0,,0,,0,,12.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.2,2014-07-02 0:00,NU,2014,7,2,5.5,,1.4,,9.6,,0,,,M,,M,,,0,,0,,0,,12.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.3,2014-07-03 0:00,NU,2014,7,3,4.3,,1.5,,7.1,,8,,,M,,M,,,8,,33,,0,,13.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.4,2014-07-04 0:00,NU,2014,7,4,7.2,,2.7,,11.7,,0.2,,,M,,M,,,0,,0,,0,,10.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.5,2014-07-05 0:00,NU,2014,7,5,8.9,,4.8,,13,,0,,,M,,M,,,0,,0,,0,,9.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.6,2014-07-06 0:00,NU,2014,7,6,6.7,,4,,9.3,,3.3,,,M,,M,,,0,,0,,0,,11.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.7,2014-07-07 0:00,NU,2014,7,7,7.9,,4.3,,11.4,,4.9,,,M,,M,,,8,,33,,0,,10.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.8,2014-07-08 0:00,NU,2014,7,8,9,,5.9,,12,,0,,,M,,M,,,7,,39,,0,,9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.9,2014-07-09 0:00,NU,2014,7,9,7,,2.8,,11.1,,0.2,,,M,,M,,,0,,0,,0,,11,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.10,2014-07-10 0:00,NU,2014,7,10,4.7,,3,,6.4,,0,,,M,,M,,,0,,0,,0,,13.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.11,2014-07-11 0:00,NU,2014,7,11,7.7,,2.8,,12.5,,0,,,M,,M,,,0,,0,,0,,10.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.12,2014-07-12 0:00,NU,2014,7,12,12,,6.2,,17.8,,0,,,M,,M,,,0,,0,,0,,6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.13,2014-07-13 0:00,NU,2014,7,13,11.3,,5.8,,16.7,,0,,,M,,M,,,14,,33,,0,,6.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.14,2014-07-14 0:00,NU,2014,7,14,8.1,,4.3,,11.9,,0,,,M,,M,,,0,,0,,0,,9.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.15,2014-07-15 0:00,NU,2014,7,15,12.4,,4.4,,20.4,,0,,,M,,M,,,32,,39,,0,,5.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.16,2014-07-16 0:00,NU,2014,7,16,11.1,,5.7,,16.4,,0,,,M,,M,,,0,,0,,0,,6.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.17,2014-07-17 0:00,NU,2014,7,17,9.3,,4.5,,14,,0,,,M,,M,,,0,,0,,0,,8.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.18,2014-07-18 0:00,NU,2014,7,18,8.4,,4.5,,12.3,,0,,,M,,M,,,0,,0,,0,,9.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.19,2014-07-19 0:00,NU,2014,7,19,10.4,,6.4,,14.4,,1.5,,,M,,M,,,14,,37,,0,,7.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.20,2014-07-20 0:00,NU,2014,7,20,13,,9.1,,16.9,,3.3,,,M,,M,,,0,,0,,0,,5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.21,2014-07-21 0:00,NU,2014,7,21,8.3,,5.3,,11.2,,2.8,,,M,,M,,,0,,0,,0,,9.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.22,2014-07-22 0:00,NU,2014,7,22,8.6,,5.3,,11.8,,1.9,,,M,,M,,,15,,35,,0,,9.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.23,2014-07-23 0:00,NU,2014,7,23,6.7,,4.9,,8.4,,11.4,,,M,,M,,,0,,0,,0,,11.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.24,2014-07-24 0:00,NU,2014,7,24,10,,5.2,,14.7,,1.2,,,M,,M,,,0,,0,,0,,8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.25,2014-07-25 0:00,NU,2014,7,25,11.6,,8.8,,14.4,,0,,,M,,M,,,5,,61,,0,,6.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.26,2014-07-26 0:00,NU,2014,7,26,11.8,,8.3,,15.3,,0.2,,,M,,M,,,6,,48,,0,,6.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.27,2014-07-27 0:00,NU,2014,7,27,10.8,,6,,15.6,,0,,,M,,M,,,0,,0,,0,,7.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.28,2014-07-28 0:00,NU,2014,7,28,8.5,,5.1,,11.9,,0,,,M,,M,,,0,,0,,0,,9.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.29,2014-07-29 0:00,NU,2014,7,29,9.8,,4.7,,14.9,,0,,,M,,M,,,0,,0,,0,,8.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.30,2014-07-30 0:00,NU,2014,7,30,13.1,,6.2,,19.9,,0,,,M,,M,,,0,,0,,0,,4.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.7.31,2014-07-31 0:00,NU,2014,7,31,10.8,,6,,15.5,,0,,,M,,M,,,0,,0,,0,,7.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.1,2014-08-01 0:00,NU,2014,8,1,10.3,,4.8,,15.8,,0,,,M,,M,,,0,,0,,0,,7.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.2,2014-08-02 0:00,NU,2014,8,2,8.9,,5.8,,12,,0,,,M,,M,,,0,,0,,0,,9.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.3,2014-08-03 0:00,NU,2014,8,3,11.8,,5.7,,17.9,,0,,,M,,M,,,34,,50,,0,,6.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.4,2014-08-04 0:00,NU,2014,8,4,14,,6.4,,21.6,,0,,,M,,M,,,30,,44,,0,,4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.5,2014-08-05 0:00,NU,2014,8,5,8.1,,4.9,,11.2,,0,,,M,,M,,,0,,0,,0,,9.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.6,2014-08-06 0:00,NU,2014,8,6,4.4,,3.2,,5.6,,3.7,,,M,,M,,,18,,32,,0,,13.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.7,2014-08-07 0:00,NU,2014,8,7,4.9,,3.4,,6.3,,0.8,,,M,,M,,,16,,41,,0,,13.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.8,2014-08-08 0:00,NU,2014,8,8,8.9,,3.7,,14.1,,3.8,,,M,,M,,,14,,33,,0,,9.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.9,2014-08-09 0:00,NU,2014,8,9,10.9,,7.4,,14.4,,7,,,M,,M,,,33,,52,,0,,7.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.10,2014-08-10 0:00,NU,2014,8,10,8.9,,5,,12.7,,0,,,M,,M,,,0,,0,,0,,9.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.11,2014-08-11 0:00,NU,2014,8,11,5.8,,3.2,,8.4,,19.7,,,M,,M,,,15,,50,,0,,12.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.12,2014-08-12 0:00,NU,2014,8,12,8.7,,3.9,,13.4,,2.3,,,M,,M,,,31,,57,,0,,9.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.13,2014-08-13 0:00,NU,2014,8,13,6.7,,4.4,,9,,1.3,,,M,,M,,,15,,32,,0,,11.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.14,2014-08-14 0:00,NU,2014,8,14,9,,5.5,,12.5,,0,,,M,,M,,,15,,37,,0,,9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.15,2014-08-15 0:00,NU,2014,8,15,6.8,,4.3,,9.3,,0,,,M,,M,,,15,,46,,0,,11.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.16,2014-08-16 0:00,NU,2014,8,16,8.1,,4,,12.1,,8,,,M,,M,,,34,,35,,0,,9.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.17,2014-08-17 0:00,NU,2014,8,17,5.2,,2.5,,7.9,,6.7,,,M,,M,,,12,,39,,0,,12.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.18,2014-08-18 0:00,NU,2014,8,18,4,,2.6,,5.3,,0,,,M,,M,,,15,,44,,0,,14,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.19,2014-08-19 0:00,NU,2014,8,19,3.8,,2.9,,4.6,,8.4,,,M,,M,,,15,,44,,0,,14.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.20,2014-08-20 0:00,NU,2014,8,20,9,,4.2,,13.7,,2.2,,,M,,M,,,0,,0,,0,,9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.21,2014-08-21 0:00,NU,2014,8,21,5.5,,3.4,,7.6,,0,,,M,,M,,,0,,0,,0,,12.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.22,2014-08-22 0:00,NU,2014,8,22,7.8,,3.2,,12.4,,0,,,M,,M,,,0,,0,,0,,10.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.23,2014-08-23 0:00,NU,2014,8,23,10.1,,6.7,,13.5,,5.8,,,M,,M,,,33,,41,,0,,7.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.24,2014-08-24 0:00,NU,2014,8,24,7.4,,4.5,,10.2,,0.7,,,M,,M,,,32,,52,,0,,10.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.25,2014-08-25 0:00,NU,2014,8,25,5.7,,3.5,,7.8,,0,,,M,,M,,,34,,39,,0,,12.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.26,2014-08-26 0:00,NU,2014,8,26,7.5,,2.4,,12.5,,1.1,,,M,,M,,,32,,39,,0,,10.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.27,2014-08-27 0:00,NU,2014,8,27,5.9,,2.2,,9.6,,0,,,M,,M,,,35,,41,,0,,12.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.28,2014-08-28 0:00,NU,2014,8,28,4,,-0.9,,8.8,,0.5,,,M,,M,,,0,,0,,0,,14,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.29,2014-08-29 0:00,NU,2014,8,29,4.9,,2.5,,7.2,,18.4,,,M,,M,,,15,,39,,0,,13.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.30,2014-08-30 0:00,NU,2014,8,30,4.7,,3.9,,5.4,,1.8,,,M,,M,,,0,,0,,0,,13.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.8.31,2014-08-31 0:00,NU,2014,8,31,7.2,,3.3,,11,,0.8,,,M,,M,,,0,,0,,0,,10.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.1,2014-09-01 0:00,NU,2014,9,1,8,,3.8,,12.2,,0,,,M,,M,,,0,,0,,0,,10,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.2,2014-09-02 0:00,NU,2014,9,2,5.6,,1.3,,9.8,,1,,,M,,M,,,0,,0,,0,,12.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.3,2014-09-03 0:00,NU,2014,9,3,6.6,,4.8,,8.3,,7.1,,,M,,M,,,11,,48,,0,,11.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.4,2014-09-04 0:00,NU,2014,9,4,7.5,,3.5,,11.5,,0.2,,,M,,M,,,0,,0,,0,,10.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.5,2014-09-05 0:00,NU,2014,9,5,5.1,,0.3,,9.8,,,M,,M,,M,,,0,,0,,0,,12.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.6,2014-09-06 0:00,NU,2014,9,6,3.6,,0.5,,6.6,,0,,,M,,M,,,0,,0,,0,,14.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.7,2014-09-07 0:00,NU,2014,9,7,4.1,,1,,7.1,,0,,,M,,M,,,0,,0,,0,,13.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.8,2014-09-08 0:00,NU,2014,9,8,5.5,,1.9,,9,,0,,,M,,M,,,0,,0,,0,,12.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.9,2014-09-09 0:00,NU,2014,9,9,3.1,,1.3,,4.9,,5.7,,,M,,M,,,13,,43,,0,,14.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.10,2014-09-10 0:00,NU,2014,9,10,3.8,,2.1,,5.5,,0.5,,,M,,M,,,14,,37,,0,,14.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.11,2014-09-11 0:00,NU,2014,9,11,2.1,,-0.4,,4.5,,0.4,,,M,,M,,,33,,35,,0,,15.9,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.12,2014-09-12 0:00,NU,2014,9,12,0.6,,-3.1,,4.2,,0.2,,,M,,M,,,32,,46,,0,,17.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.13,2014-09-13 0:00,NU,2014,9,13,1.2,,-1.2,,3.6,,0.9,,,M,,M,,,15,,37,,0,,16.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.14,2014-09-14 0:00,NU,2014,9,14,2.7,,0.2,,5.2,,0,,,M,,M,,,29,,44,,0,,15.3,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.15,2014-09-15 0:00,NU,2014,9,15,3.4,,1.5,,5.3,,0,,,M,,M,,,14,,35,,0,,14.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.16,2014-09-16 0:00,NU,2014,9,16,2.9,,1.9,,3.9,,0.4,,,M,,M,,,0,,0,,0,,15.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.17,2014-09-17 0:00,NU,2014,9,17,5.6,,2.1,,9,,0,,,M,,M,,,0,,0,,0,,12.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.18,2014-09-18 0:00,NU,2014,9,18,5.3,,3.1,,7.5,,2.9,,,M,,M,,,0,,0,,0,,12.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.19,2014-09-19 0:00,NU,2014,9,19,2.9,,1.1,,4.6,,0,,,M,,M,,,34,,41,,0,,15.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.20,2014-09-20 0:00,NU,2014,9,20,2.9,,0.5,,5.2,,0,,,M,,M,,,0,,0,,0,,15.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.21,2014-09-21 0:00,NU,2014,9,21,3.2,,-0.1,,6.4,,0.7,,,M,,M,,,32,,33,,0,,14.8,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.22,2014-09-22 0:00,NU,2014,9,22,0.4,,-2.4,,3.1,,0.3,,,M,,M,,,14,,35,,0,,17.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.23,2014-09-23 0:00,NU,2014,9,23,-1,,-2.8,,0.8,,0,,,M,,M,,,33,,59,,0,,19,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.24,2014-09-24 0:00,NU,2014,9,24,-0.5,,-1.4,,0.5,,1.5,,,M,,M,,,30,,35,,0,,18.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.25,2014-09-25 0:00,NU,2014,9,25,0.5,,-2.5,,3.4,,0.9,,,M,,M,,,34,,32,,0,,17.5,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.26,2014-09-26 0:00,NU,2014,9,26,-0.6,,-2.2,,1.1,,0.4,,,M,,M,,,33,,35,,0,,18.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.27,2014-09-27 0:00,NU,2014,9,27,-0.7,,-2.8,,1.5,,0.2,,,M,,M,,,30,,48,,0,,18.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.28,2014-09-28 0:00,NU,2014,9,28,-2.6,,-5.1,,-0.1,,0.3,,,M,,M,,,31,,46,,0,,20.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.29,2014-09-29 0:00,NU,2014,9,29,-3.7,,-5.1,,-2.3,,0,,,M,,M,,,34,,56,,0,,21.7,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.9.30,2014-09-30 0:00,NU,2014,9,30,-5.4,,-8.4,,-2.3,,0.2,,,M,,M,,,33,,41,,0,,23.4,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.10.1,2014-10-01 0:00,NU,2014,10,1,-5.1,,-8.2,,-2,,0,,,M,,M,,,33,,44,,0,,23.1,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.10.2,2014-10-02 0:00,NU,2014,10,2,-3.2,,-4.5,,-1.9,,0,,,M,,M,,,0,,0,,0,,21.2,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.10.3,2014-10-03 0:00,NU,2014,10,3,-1.6,,-2.6,,-0.5,,5,,,M,,M,,,0,,0,,0,,19.6,,,,,
-68.54444444,63.74722222,IQALUIT CLIMATE,2402592,2402592.2014.10.4,2014-10-04 0:00,NU,2014,10,4,-0.4,,-1.7,,1,,2.3,,,M,,M,,,13,,46,,0,,18.4,,,,,
