x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.20,2020-12-20 0:00,NU,2020,12,20,-35.4,,-37.5,,-33.3,,0,,,,,,,,33,,59,,0,,53.4,,63,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.21,2020-12-21 0:00,NU,2020,12,21,-31.7,,-35.2,,-28.1,,0,,,,,,,,34,,78,,0,,49.7,,66,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.22,2020-12-22 0:00,NU,2020,12,22,-27.9,,-32.7,,-23,,0,,,,,,,,36,,65,,0,,45.9,,68,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.23,2020-12-23 0:00,NU,2020,12,23,-32.9,,-35.3,,-30.6,,0,,,,,,,,32,,38,,0,,50.9,,65,,70,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.24,2020-12-24 0:00,NU,2020,12,24,-29.6,,-37.3,,-21.9,,0,,,,,,,,9,,59,,0,,47.6,,64,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.25,2020-12-25 0:00,NU,2020,12,25,-24,,-28.1,,-20,,1.2,,,,,,,,9,,54,,0,,42,,73,,80,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.26,2020-12-26 0:00,NU,2020,12,26,-25.8,,-28.7,,-22.8,,0,,,,,,,,2,,41,,0,,43.8,,72,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.27,2020-12-27 0:00,NU,2020,12,27,-29.3,,-30.9,,-27.6,,0,,,,,,,,32,,70,,0,,47.3,,70,,73,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.28,2020-12-28 0:00,NU,2020,12,28,-29.7,,-31,,-28.5,,0,,,,,,,,33,,69,,0,,47.7,,70,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.29,2020-12-29 0:00,NU,2020,12,29,-27,,-29.9,,-24.2,,0,,,,,,,,32,,70,,0,,45,,71,,76,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.30,2020-12-30 0:00,NU,2020,12,30,-23.9,,-26.1,,-21.6,,0,,,,,,,,30,,55,,0,,41.9,,74,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2020.12.31,2020-12-31 0:00,NU,2020,12,31,-26.9,,-31.2,,-22.6,,0.4,,,,,,,,30,,41,,0,,44.9,,70,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.1,2021-01-01 0:00,NU,2021,1,1,-32.8,,-36.2,,-29.4,,1.6,,,,,,,,,,,,0,,50.8,,64,,71,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.2,2021-01-02 0:00,NU,2021,1,2,-35.5,,-38,,-32.9,,1.9,,,,,,,,35,,32,,0,,53.5,,63,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.3,2021-01-03 0:00,NU,2021,1,3,-38.1,,-39.9,,-36.3,,3.1,,,,,,,,36,,32,,0,,56.1,,61,,63,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.4,2021-01-04 0:00,NU,2021,1,4,-35.9,,-39.8,,-32.1,,1.8,,,,,,,,,,,,0,,53.9,,60,,68,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.5,2021-01-05 0:00,NU,2021,1,5,-33.5,,-35.1,,-31.9,,1.7,,,,,,,,,,,,0,,51.5,,66,,68,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.6,2021-01-06 0:00,NU,2021,1,6,-26.7,,-32.7,,-20.7,,0.2,,,,,,,,11,,51,,0,,44.7,,69,,79,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.7,2021-01-07 0:00,NU,2021,1,7,-14.3,,-20.7,,-7.8,,3.4,,,,,,,,13,,61,,0,,32.3,,81,,90,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.8,2021-01-08 0:00,NU,2021,1,8,-20.9,,-26.2,,-15.6,,2.1,,,,,,,,28,,56,,0,,38.9,,74,,84,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.9,2021-01-09 0:00,NU,2021,1,9,-26.3,,-29.2,,-23.5,,19.5,,,,,,,,,,,,0,,44.3,,72,,76,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.10,2021-01-10 0:00,NU,2021,1,10,-26.8,,-29.9,,-23.7,,7.9,,,,,,,,,,,,0,,44.8,,71,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.11,2021-01-11 0:00,NU,2021,1,11,-21.9,,-26.1,,-17.8,,3,,,,,,,,,,,,0,,39.9,,75,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.12,2021-01-12 0:00,NU,2021,1,12,-16.4,,-18.1,,-14.7,,0.9,,,,,,,,13,,41,,0,,34.4,,82,,85,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.13,2021-01-13 0:00,NU,2021,1,13,-17.3,,-23.6,,-11.1,,4.5,,,,,,,,15,,49,,0,,35.3,,77,,87,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.14,2021-01-14 0:00,NU,2021,1,14,-23.8,,-26.8,,-20.8,,3,,,,,,,,32,,51,,0,,41.8,,74,,80,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.15,2021-01-15 0:00,NU,2021,1,15,-25,,-28.7,,-21.4,,2.7,,,,,,,,32,,48,,0,,43,,72,,79,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.16,2021-01-16 0:00,NU,2021,1,16,-22.7,,-24.7,,-20.6,,0.4,,,,,,,,32,,65,,0,,40.7,,76,,80,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.17,2021-01-17 0:00,NU,2021,1,17,-25.2,,-27.4,,-23.1,,3.4,,,,,,,,31,,47,,0,,43.2,,73,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.18,2021-01-18 0:00,NU,2021,1,18,-27.5,,-29.4,,-25.6,,,M,,,,,,,33,,65,,0,,45.5,,71,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.19,2021-01-19 0:00,NU,2021,1,19,-32,,-34.9,,-29.2,,,M,,,,,,,34,,48,,0,,50,,66,,71,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.20,2021-01-20 0:00,NU,2021,1,20,-28,,-33.8,,-22.2,,,M,,,,,,,29,,53,,0,,46,,68,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.21,2021-01-21 0:00,NU,2021,1,21,-23.6,,-26.2,,-21,,,M,,,,,,,36,,37,,0,,41.6,,74,,79,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.22,2021-01-22 0:00,NU,2021,1,22,-28.6,,-31.5,,-25.7,,,M,,,,,,,33,,57,,0,,46.6,,69,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.23,2021-01-23 0:00,NU,2021,1,23,-29,,-33,,-25,,,M,,,,,,,15,,32,,0,,47,,68,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.24,2021-01-24 0:00,NU,2021,1,24,-26.6,,-31.1,,-22.2,,,M,,,,,,,34,,48,,0,,44.6,,70,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.25,2021-01-25 0:00,NU,2021,1,25,-22.2,,-24.1,,-20.4,,,M,,,,,,,34,,70,,0,,40.2,,76,,80,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.26,2021-01-26 0:00,NU,2021,1,26,-18.9,,-20.5,,-17.2,,,M,,,,,,,,M,,M,0,,36.9,,80,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.27,2021-01-27 0:00,NU,2021,1,27,-21.8,,-26.8,,-16.8,,,M,,,,,,,,M,,M,0,,39.8,,74,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.28,2021-01-28 0:00,NU,2021,1,28,-24.9,,-28.1,,-21.7,,,M,,,,,,,,M,,M,0,,42.9,,73,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.29,2021-01-29 0:00,NU,2021,1,29,-20.8,,-22.8,,-18.7,,,M,,,,,,,,M,,M,0,,38.8,,78,,81,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.30,2021-01-30 0:00,NU,2021,1,30,-23,,-28.2,,-17.9,,,M,,,,,,,32,,33,,0,,41,,73,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.1.31,2021-01-31 0:00,NU,2021,1,31,-29.2,,-31.9,,-26.5,,,M,,,,,,,33,,35,,0,,47.2,,69,,74,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.1,2021-02-01 0:00,NU,2021,2,1,-29.4,,-31.6,,-27.3,,,M,,,,,,,,,,,0,,47.4,,69,,73,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.2,2021-02-02 0:00,NU,2021,2,2,-31.6,,-34.9,,-28.4,,,M,,,,,,,35,,36,,0,,49.6,,66,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.3,2021-02-03 0:00,NU,2021,2,3,-34.6,,-36.1,,-33,,,M,,,,,,,36,,38,,0,,52.6,,65,,68,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.4,2021-02-04 0:00,NU,2021,2,4,-34.8,,-36.6,,-33,,,M,,,,,,,30,,38,,0,,52.8,,64,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.5,2021-02-05 0:00,NU,2021,2,5,-37.5,,-40.4,,-34.6,,,M,,,,,,,34,,73,,0,,55.5,,60,,65,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.6,2021-02-06 0:00,NU,2021,2,6,-36.8,,-40.3,,-33.2,,,M,,,,,,,34,,81,,0,,54.8,,60,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.7,2021-02-07 0:00,NU,2021,2,7,-22.1,,-33.3,,-10.8,,,M,,,,,,,35,,85,,0,,40.1,,68,,87,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.8,2021-02-08 0:00,NU,2021,2,8,-16.4,,-24.6,,-8.1,,,M,,,,,,,2,,50,,0,,34.4,,76,,90,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.9,2021-02-09 0:00,NU,2021,2,9,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.10,2021-02-10 0:00,NU,2021,2,10,-25.1,,-31.7,,-18.4,,0,,,,,,,,26,,72,,0,,43.1,,69,,81,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.11,2021-02-11 0:00,NU,2021,2,11,-22.7,,-25.9,,-19.6,,0,,,,,,,,32,,61,,0,,40.7,,75,,80,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.12,2021-02-12 0:00,NU,2021,2,12,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.13,2021-02-13 0:00,NU,2021,2,13,-27.4,,-31.1,,-23.7,,0,,,,,,,,30,,52,,0,,45.4,,70,,76,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.14,2021-02-14 0:00,NU,2021,2,14,-23.6,,-25.4,,-21.8,,0,,,,,,,,30,,45,,0,,41.6,,74,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.15,2021-02-15 0:00,NU,2021,2,15,-26.5,,-29.9,,-23.1,,0,,,,,,,,29,,45,,0,,44.5,,70,,76,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.16,2021-02-16 0:00,NU,2021,2,16,-28.4,,-33.3,,-23.5,,0.1,,,,,,0,,33,,49,,0,,46.4,,66,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.17,2021-02-17 0:00,NU,2021,2,17,-34.1,,-36,,-32.3,,0.1,,,,,,0,,28,,36,,0,,52.1,,64,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.18,2021-02-18 0:00,NU,2021,2,18,-31.5,,-33.7,,-29.3,,0,,,,,,0,,28,,38,,0,,49.5,,66,,70,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.19,2021-02-19 0:00,NU,2021,2,19,-27.2,,-31.3,,-23.1,,0.4,,,,,,0,,10,,42,,0,,45.2,,70,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.20,2021-02-20 0:00,NU,2021,2,20,-20.6,,-23.1,,-18,,0,,,,,,0,,12,,45,,0,,38.6,,77,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.21,2021-02-21 0:00,NU,2021,2,21,-24.2,,-27.5,,-21,,0,,,,,,0,,36,,51,,0,,42.2,,73,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.22,2021-02-22 0:00,NU,2021,2,22,-28.2,,-29.8,,-26.5,,0,,,,,,0,,29,,76,,0,,46.2,,71,,73,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.23,2021-02-23 0:00,NU,2021,2,23,-31.7,,-33.9,,-29.5,,0,,,,,,0,,27,,62,,0,,49.7,,67,,70,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.24,2021-02-24 0:00,NU,2021,2,24,-32.9,,-34.8,,-31,,0.3,,,,,,0,,31,,42,,0,,50.9,,66,,69,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.25,2021-02-25 0:00,NU,2021,2,25,-34.1,,-40.1,,-28.2,,1,,,,,,0,,31,,73,,0,,52.1,,60,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.26,2021-02-26 0:00,NU,2021,2,26,-38.7,,-40.9,,-36.5,,0.6,,,,,,0,,27,,48,,0,,56.7,,59,,64,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.27,2021-02-27 0:00,NU,2021,2,27,-36.6,,-39.9,,-33.3,,0,,,,,,0,,30,,54,,0,,54.6,,60,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.2.28,2021-02-28 0:00,NU,2021,2,28,-29.3,,-33.3,,-25.4,,0.6,,,,,,0,,32,,56,,0,,47.3,,67,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.1,2021-03-01 0:00,NU,2021,3,1,-30.5,,-36.8,,-24.2,,1.5,,,,,,0,,28,,43,,0,,48.5,,64,,76,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.2,2021-03-02 0:00,NU,2021,3,2,-37.5,,-40.6,,-34.4,,8.5,,,,,,0,,,,,,0,,55.5,,60,,67,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.3,2021-03-03 0:00,NU,2021,3,3,-26.9,,-36.4,,-17.5,,8.5,,,,,,0,,15,,47,,0,,44.9,,64,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.4,2021-03-04 0:00,NU,2021,3,4,-30.4,,-33.8,,-27,,0.4,,,,,,0,,34,,59,,0,,48.4,,67,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.5,2021-03-05 0:00,NU,2021,3,5,-32.3,,-35.3,,-29.4,,3,,,,,,0,,36,,43,,0,,50.3,,65,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.6,2021-03-06 0:00,NU,2021,3,6,-21.6,,-30.2,,-13,,2.9,,,,,,0,,14,,73,,0,,39.6,,72,,86,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.7,2021-03-07 0:00,NU,2021,3,7,-11.6,,-17.7,,-5.5,,4.7,,,,,,0,,29,,71,,0,,29.6,,82,,91,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.8,2021-03-08 0:00,NU,2021,3,8,-22.9,,-28.4,,-17.5,,0.6,,,,,,0,,31,,50,,0,,40.9,,71,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.9,2021-03-09 0:00,NU,2021,3,9,-27.5,,-29.9,,-25,,2.8,,,,,,0,,29,,43,,0,,45.5,,69,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.10,2021-03-10 0:00,NU,2021,3,10,-30.2,,-33.3,,-27.1,,7.2,,,,,,0,,32,,38,,0,,48.2,,66,,71,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.11,2021-03-11 0:00,NU,2021,3,11,-30.8,,-34.1,,-27.6,,8.9,,,,,,0,,29,,43,,0,,48.8,,65,,69,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.12,2021-03-12 0:00,NU,2021,3,12,-31.7,,-35,,-28.3,,13.1,,,,,,,,34,,46,,0,,49.7,,63,,68,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.13,2021-03-13 0:00,NU,2021,3,13,-28.8,,-31.9,,-25.6,,0.7,,,,,,0,,33,,62,,0,,46.8,,69,,74,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.14,2021-03-14 0:00,NU,2021,3,14,-27.6,,-31.1,,-24.2,,5.9,,,,,,0,,25,,37,,0,,45.6,,69,,78,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.15,2021-03-15 0:00,NU,2021,3,15,-23.4,,-28.6,,-18.3,,5.9,,,,,,0,,10,,57,,0,,41.4,,73,,81,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.16,2021-03-16 0:00,NU,2021,3,16,-21.8,,-26,,-17.7,,3.4,,,,,,12,,35,,49,,0,,39.8,,75,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.17,2021-03-17 0:00,NU,2021,3,17,-25.3,,-29.6,,-21.1,,5.7,,,,,,4,,35,,46,,0,,43.3,,72,,79,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.18,2021-03-18 0:00,NU,2021,3,18,-22.7,,-30.6,,-14.9,,11,,,,,,3,,10,,49,,0,,40.7,,70,,84,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.19,2021-03-19 0:00,NU,2021,3,19,-20,,-22.4,,-17.5,,5.7,,,,,,3,,,,,,0,,38,,79,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.20,2021-03-20 0:00,NU,2021,3,20,-19.3,,-23.4,,-15.1,,6.8,,,,,,3,,8,,59,,0,,37.3,,77,,84,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.21,2021-03-21 0:00,NU,2021,3,21,-18.9,,-23.1,,-14.7,,0.6,,,,,,0,,3,,57,,0,,36.9,,76,,84,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.22,2021-03-22 0:00,NU,2021,3,22,-27.1,,-31.3,,-23,,0,,,,,,0,,1,,76,,0,,45.1,,69,,74,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.23,2021-03-23 0:00,NU,2021,3,23,-30.2,,-33.2,,-27.2,,0,,,,,,0,,28,,57,,0,,48.2,,67,,73,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.24,2021-03-24 0:00,NU,2021,3,24,-31,,-34.8,,-27.2,,,M,,,,,0,,29,,39,,0,,49,,66,,75,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.25,2021-03-25 0:00,NU,2021,3,25,-31.8,,-37.3,,-26.3,,,M,,,,,,,,,,,0,,49.8,,63,,73,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.26,2021-03-26 0:00,NU,2021,3,26,-21.5,,-27,,-16,,,M,,,,,1,,12,,58,,0,,39.5,,74,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.27,2021-03-27 0:00,NU,2021,3,27,-25.1,,-27.4,,-22.8,,,M,,,,,,,30,,52,,0,,43.1,,73,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.28,2021-03-28 0:00,NU,2021,3,28,-29.2,,-32.3,,-26,,,M,,,,,,,32,,51,,0,,47.2,,68,,72,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.29,2021-03-29 0:00,NU,2021,3,29,-30.1,,-33.5,,-26.8,,,M,,,,,0,,31,,33,,0,,48.1,,67,,71,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.30,2021-03-30 0:00,NU,2021,3,30,-31.9,,-36.5,,-27.4,,,M,,,,,,,,,,,0,,49.9,,65,,69,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.3.31,2021-03-31 0:00,NU,2021,3,31,-31.7,,-35.1,,-28.3,,,M,,,,,,,,,,,0,,49.7,,65,,70,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.1,2021-04-01 0:00,NU,2021,4,1,-32.2,,-36.2,,-28.2,,,M,,,,,,,7,,42,,0,,50.2,,64,,70,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.2,2021-04-02 0:00,NU,2021,4,2,-22.6,,-28.8,,-16.4,,,M,,,,,0,,7,,83,,0,,40.6,,71,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.3,2021-04-03 0:00,NU,2021,4,3,-13.3,,-19,,-7.6,,,M,,,,,,,5,,85,,0,,31.3,,81,,89,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.4,2021-04-04 0:00,NU,2021,4,4,-21.9,,-26.3,,-17.4,,,M,,,,,0,,29,,41,,0,,39.9,,73,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.5,2021-04-05 0:00,NU,2021,4,5,-23.4,,-27.1,,-19.6,,,M,,,,,,,,,,,0,,41.4,,65,,76,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.6,2021-04-06 0:00,NU,2021,4,6,-19.7,,-27.6,,-11.9,,,M,,,,,,,1,,50,,0,,37.7,,73,,85,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.7,2021-04-07 0:00,NU,2021,4,7,-18.1,,-23.8,,-12.4,,,M,,,,,0,,36,,69,,0,,36.1,,72,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.8,2021-04-08 0:00,NU,2021,4,8,-14.7,,-25.7,,-3.7,,,M,,,,,0,,11,,80,,0,,32.7,,68,,93,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.9,2021-04-09 0:00,NU,2021,4,9,-12.5,,-23.2,,-1.8,,,M,,,,,18,,36,,49,,0,,30.5,,74,,96,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.10,2021-04-10 0:00,NU,2021,4,10,-19.3,,-23,,-15.5,,,M,,,,,5,,31,,72,,0,,37.3,,77,,83,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.11,2021-04-11 0:00,NU,2021,4,11,-22.3,,-25.2,,-19.5,,,M,,,,,0,,33,,61,,0,,40.3,,74,,79,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.12,2021-04-12 0:00,NU,2021,4,12,-24.9,,-29.3,,-20.5,,,M,,,,,0,,20,,38,,0,,42.9,,71,,77,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.13,2021-04-13 0:00,NU,2021,4,13,-21.1,,-29.4,,-12.7,,,M,,,,,0,,14,,32,,0,,39.1,,71,,81,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.14,2021-04-14 0:00,NU,2021,4,14,-9.3,,-13.1,,-5.4,,,M,,,,,0,,13,,36,,0,,27.3,,72,,89,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.15,2021-04-15 0:00,NU,2021,4,15,-10.6,,-13.8,,-7.4,,,M,,,,,,,,,,,0,,28.6,,73,,89,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.16,2021-04-16 0:00,NU,2021,4,16,-10.5,,-13.5,,-7.5,,,M,,,,,,,,,,,0,,28.5,,75,,87,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.17,2021-04-17 0:00,NU,2021,4,17,-13.8,,-18.6,,-9,,,M,,,,,0,,34,,57,,0,,31.8,,70,,85,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.18,2021-04-18 0:00,NU,2021,4,18,-16,,-19.5,,-12.4,,,M,,,,,0,,32,,66,,0,,34,,74,,82,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.19,2021-04-19 0:00,NU,2021,4,19,-15.9,,-21.5,,-10.3,,,M,,,,,0,,33,,47,,0,,33.9,,76,,87,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.20,2021-04-20 0:00,NU,2021,4,20,-8.5,,-10.9,,-6.2,,,M,,,,,0,,30,,32,,0,,26.5,,76,,88,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.21,2021-04-21 0:00,NU,2021,4,21,-10,,-13.6,,-6.4,,,M,,,,,,,32,,52,,0,,28,,79,,90,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.22,2021-04-22 0:00,NU,2021,4,22,-17.2,,-21.1,,-13.4,,,M,,,,,,,31,,40,,0,,35.2,,67,,79,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.23,2021-04-23 0:00,NU,2021,4,23,-18.2,,-20.5,,-15.8,,,M,,,,,,,31,,32,,0,,36.2,,70,,80,
-96,64.31666667,BAKER LAKE CLIMATE,2300501,2300501.2021.4.24,2021-04-24 0:00,NU,2021,4,24,-21,,-25,,-17,,,M,,,,,,,,,,,0,,39,,63,,78,
